senPfd0,senPfd1,senPfd2,senPfd3,senPfd4,senPfd5,senPfd6,senPfd7,senPfd8,senPfd9,senPfd10,senPfd11,senPfd12,senPfd13,senPfd14,senPfd15,senPfd16,senPfd17,senPfd18,senPfd19,senPfd20,senPfd21,senPfd22,senPfd23,senPfd24,senPfd25,senPfd26,senPfd27,senPfd28,senPfd29,senPfd30,senPfd31,senPfd32,senPfd33,senPfd34,senPfd35,senPfd36,senPfd37,senPfd38,senPfd39
0.5590278877104987,0.560117986476206,0.5593404322468726,0.5587869641783377,0.5565503157855428,0.5571946236525914,0.5572924471638334,0.5510704281435886,0.5597149912548848,0.5614588339081117,0.5582320165043931,0.561910507755948,0.5642313980668715,0.5622919625978368,0.5630167127908335,0.5631610678671776,0.559387004966072,0.5562436888701171,0.5621642925124493,0.5598566272654935,0.5592011333664442,0.5600226916409884,0.5611983494749758,0.5592823147791786,0.5594569957556476,0.5547250132270722,0.5612601722285794,0.5609767989037525,0.5558880637212461,0.5599158338878089,0.5599276887970492,0.5629513161366454,0.5438979440723529,0.5397900060184894,0.5438979440723529,0.5483499492664058,1.0,0.5459242859670969,0.6514765988102709,0.6461594312171487
0.5590163724554492,0.5602614799478878,0.5603094589579289,0.5568171346579165,0.5577641725882562,0.5591779777704239,0.5589703543017723,0.5514004745298212,0.5593520688552268,0.5600822165873192,0.5600703024534244,0.5594219805713073,0.5623047583507759,0.5591432768617529,0.5605021200651105,0.5609890659681794,0.5594803612422216,0.558867063401474,0.561583643874667,0.5610136146191936,0.5578638281331311,0.5591317185426777,0.5608055661330362,0.5590970694940164,0.5592939295398838,0.5542679974861896,0.5586956759330989,0.5599632807534625,0.5599989136221291,0.5566141408310162,0.5617843851376556,0.5620879402236432,0.5445817751937595,0.5418657154859947,0.5441569120996443,0.5488812026062382,1.0,0.5452891911787723,0.6453589721335405,0.6357700528246436
0.5598566272654935,0.5613966159084727,0.5614712924327143,0.5531356524622522,0.5583331998986631,0.5599870314479322,0.5591548395040242,0.5535180436452196,0.5608910646559109,0.5621133702480607,0.5615711403604263,0.5598802963427596,0.5640685043807521,0.5609645366752231,0.5610873770106433,0.5633589935546062,0.5595739999790204,0.5586728959914461,0.5621006526468721,0.5619357935765686,0.5592127176707534,0.5605504727073325,0.5620498339818017,0.5601537976660808,0.5608910646559109,0.5597149912548848,0.5609890659681794,0.5607081406068304,0.559387004966072,0.5570971107572821,0.5620244556372755,0.5609890659681794,0.5470424833557094,0.5418137585693262,0.5430734482695865,0.5506825979783787,1.0,0.5446388904022614,0.6495287116723464,0.6507164489892565
0.5584234203423036,0.5599751538261449,0.5588441567011138,0.552348016259034,0.5544559335248691,0.5572598046980939,0.556465421997736,0.5512662353656114,0.557107930242486,0.5594219805713073,0.558457321178727,0.5572163353013221,0.5622025387756899,0.5593055486638959,0.5613966159084727,0.5616086659605437,0.5590509311017615,0.5559817981748614,0.5617718008771325,0.5598447995028709,0.558559247825656,0.5587184726990203,0.5603214653094146,0.5585932983476243,0.5576868852448209,0.5551280710426564,0.5584912593194592,0.5594569957556476,0.5563385208227992,0.5532689412487386,0.560829970300486,0.5621006526468721,0.5430125369802015,0.5421400196618005,0.5417878148243943,0.5494136867038217,1.0,0.5455533836541981,0.6485169447627329,0.6369298214249212
0.5587184726990203,0.5612601722285794,0.5603936011120932,0.555680788237959,0.5557221310228565,0.5587298773984456,0.5574015065453295,0.5510881762278977,0.5573905831721763,0.5597503395956854,0.5597503395956854,0.5561806303840671,0.562062530895095,0.5590394072582581,0.5612973248920973,0.5620117741980961,0.5604779719454159,0.5582657074095673,0.5624330048900373,0.5609277789689219,0.5590855284371288,0.5599276887970492,0.5617466475789392,0.560117986476206,0.5599632807534625,0.5542877256269254,0.5581199787735174,0.5599158338878089,0.5590394072582581,0.5554851705232045,0.5618095689009676,0.5620879402236432,0.5410390158185919,0.5414782798364591,0.540247487651748,0.5493717430048566,1.0,0.5454871133672027,0.6538448343301205,0.6370369647676084
0.5582881884901839,0.5610381826572396,0.5598093432798605,0.5592243063167041,0.557731025664037,0.5599632807534625,0.5587641167979971,0.5512930353486013,0.5598447995028709,0.5605746772853911,0.5602494967773706,0.5592358993073812,0.5656368752831706,0.5614837559410081,0.5600941353001893,0.5639199231889649,0.5596796832096593,0.5578971184834046,0.5635182386492503,0.5610381826572396,0.5593637098424613,0.5603454919549824,0.5619357935765686,0.5592474966458738,0.5589933548113579,0.5539833690191588,0.5604538425897451,0.5604538425897451,0.558855607927509,0.5576868852448209,0.56133452193659,0.5589473709025302,0.544051649538063,0.5412419074305336,0.5428641746174109,0.5464135254096832,1.0,0.5455607562155678,0.6495287116723464,0.6375770808361308
0.5592358993073812,0.5604538425897451,0.5598329762532325,0.5583444630272029,0.5549057298244555,0.5582657074095673,0.5564230631587597,0.5489059518768925,0.556306877523754,0.56121070420774,0.5585252348423917,0.5535758206025923,0.5638526178803911,0.5584912593194592,0.5600108003520439,0.5636782962037693,0.5592474966458738,0.5569891251312029,0.5630429097369204,0.5598921376639461,0.5565078394886086,0.5590278877104987,0.5620244556372755,0.5600226916409884,0.5592939295398838,0.5529934909630022,0.5562436888701171,0.5612849357446626,0.557086295083807,0.5519709039612987,0.5610504739554714,0.5609522792789794,0.5410959360374362,0.5405689708334037,0.5404572842301005,0.5494136867038217,1.0,0.544882874675043,0.6435506223695894,0.638904223906775
0.5579415616928921,0.5607203021097762,0.5602614799478878,0.5550672715297422,0.5581647449911925,0.5597149912548848,0.5585025803363387,0.5534219926518072,0.5593520688552268,0.5606474043818138,0.5609767989037525,0.5577973552590401,0.5626134385901642,0.5587526994449785,0.5608055661330362,0.562587598515872,0.5602854601805266,0.5581087973756276,0.5622791720833121,0.5611243238830914,0.5589473709025302,0.5576758600291597,0.5610873770106433,0.5601657439229997,0.5592243063167041,0.5580194920113417,0.558707072211554,0.5599870314479322,0.5585365683373554,0.5519434945086493,0.5621006526468721,0.5620498339818017,0.5444963098327009,0.5414014078130102,0.5434073190840235,0.5494472840724234,1.0,0.5465809637731729,0.6407456106064601,0.6408635696839028
0.5599632807534625,0.5614463803634245,0.5614712924327143,0.5601776947823265,0.5568278558588845,0.5599039835112023,0.5584912593194592,0.5521818743710133,0.5582544730152386,0.5611489795230525,0.5619737607653043,0.5559922308713208,0.5638660674092786,0.5604056400600731,0.5599751538261449,0.5632005531405637,0.5621515541593923,0.5595154425807193,0.5646010228259986,0.5638391741085625,0.5603214653094146,0.559797533549612,0.5630953694504656,0.5602135750083908,0.5609277789689219,0.5554954350134819,0.5588098284775185,0.5599632807534625,0.5604779719454159,0.5523943294397325,0.5622152979448791,0.5591086148618677,0.543107342756683,0.5411339448984066,0.5415489247416325,0.5519069872708191,1.0,0.5447749851157586,0.6641035726120168,0.6435506223695894
0.5546350554561132,0.5573033356982369,0.5551991573526294,0.5541990496259175,0.5520624490637812,0.5553724883214364,0.5535661834637592,0.5504731457637011,0.5553112001906685,0.558855607927509,0.5590394072582581,0.5543469869575269,0.5618095689009676,0.5578860176991299,0.5580864467481256,0.5621642925124493,0.5579304448741774,0.5566887717544748,0.561508697923791,0.558559247825656,0.5562963370204418,0.5559922308713208,0.5604900436580319,0.558131164231222,0.5561806303840671,0.5530692273662953,0.5547250132270722,0.5588327097193041,0.5565184530437387,0.5506300977906556,0.5597267695535622,0.5585819439978201,0.5453696658649972,0.540290557067237,0.5430463609255405,0.5496412046821167,1.0,0.5462545767113817,0.6302551801032852,0.6454912888927751
0.5561596397270542,0.5595622796344669,0.559189553400694,0.5580417940882211,0.556582211692798,0.5578638281331311,0.5560235503290583,0.5517704773778729,0.5561491497951916,0.5609767989037525,0.5586615123223683,0.5554031786023187,0.5647667040125414,0.560829970300486,0.5600822165873192,0.5630429097369204,0.5559088687825814,0.5558464960236194,0.5641770063413061,0.558707072211554,0.5544857140617319,0.5573687480674661,0.5618095689009676,0.5595388522490566,0.5587526994449785,0.5540224699745554,0.5574342999793873,0.5607324683735967,0.5569137606341202,0.5530313354839825,0.5598802963427596,0.5607324683735967,0.5424832485473977,0.5415746563812393,0.54083125761126,0.5481239878022588,1.0,0.5473777136693281,0.6499700954505033,0.6399295140798336
0.5597857283193174,0.5607568151979995,0.5605867866508346,0.5589473709025302,0.5592011333664442,0.5603094589579289,0.5583106859789768,0.5516436234237402,0.5574233649463146,0.5608177658221353,0.5627819213708347,0.5551483645154754,0.5633854783143887,0.5610750711285315,0.5597032174334912,0.5630298085249427,0.5605383774877531,0.5589473709025302,0.5635049373012669,0.5618726174041584,0.5587526994449785,0.5602854601805266,0.5625102061552351,0.5595622796344669,0.5604538425897451,0.5562016354477367,0.5580417940882211,0.5609155360479041,0.560189650247423,0.5535084248437582,0.5619610999027638,0.5587526994449785,0.5440096499671334,0.5408061755244412,0.5421991364318929,0.550438378701126,1.0,0.545857178839173,0.6626765007535307,0.6353566420553808
0.560034587492278,0.5603936011120932,0.5596326683477366,0.5594920506040751,0.5606352713701257,0.5588899871040668,0.5595857247623834,0.5540910179700074,0.5592358993073812,0.5612973248920973,0.5603454919549824,0.5561386634579747,0.5622663868031395,0.5563490758600944,0.5602974572494337,0.5635981653785045,0.5604056400600731,0.5591201645437358,0.562471581691612,0.5614712924327143,0.5599039835112023,0.5598684595443665,0.5619484441745001,0.5599276887970492,0.5592358993073812,0.5571620849336903,0.5586046568771285,0.5609400267114136,0.5605504727073325,0.5559192766243647,0.5638123038174175,0.5630167127908335,0.5462847868913541,0.5394530767864435,0.5431412765544263,0.5514992983736834,1.0,0.5457308354123726,0.6582992829035796,0.6425525735134684
0.5610013378721199,0.5617466475789392,0.5615711403604263,0.5553622650817961,0.5607568151979995,0.5610750711285315,0.5599276887970492,0.5541302577930229,0.5600108003520439,0.5613469308312348,0.5628209311852057,0.5576758600291597,0.5641227085482293,0.5593055486638959,0.5617466475789392,0.5635581765634633,0.5616713091885044,0.5605142011701129,0.5639199231889649,0.5626910871432437,0.5596444153730299,0.5596796832096593,0.5621133702480607,0.559797533549612,0.5592939295398838,0.556903009372661,0.5592127176707534,0.5608421795716528,0.5608666125067131,0.5557635298193027,0.5637854564985696,0.5636248529275247,0.546307464789388,0.5399234527558924,0.5432160697102524,0.5510881762278977,1.0,0.5450128662249225,0.6516303268125141,0.6396993787109939
0.5575219205728011,0.5592939295398838,0.5583444630272029,0.5540518287523759,0.5535758206025923,0.5572815624874018,0.5561072259908627,0.5505079531463439,0.5567528860389079,0.5593404322468726,0.5576428080731479,0.5551077910654277,0.5604176836783913,0.5565715760346228,0.5591201645437358,0.5605021200651105,0.5583670016359247,0.5553724883214364,0.5613221179843377,0.558855607927509,0.557775229503069,0.5587641167979971,0.5590048614900783,0.5589129278328302,0.5574780790568062,0.5545453627142872,0.5587412863127803,0.5591432768617529,0.5560967540089038,0.5560653595516996,0.5590163724554492,0.5602494967773706,0.5418397254434685,0.5409948215194162,0.5417230563961611,0.5491795563613184,1.0,0.5453769926479402,0.6444446761989792,0.6405107323313322
0.5614463803634245,0.5627949192403321,0.5625102061552351,0.5605383774877531,0.5594103176427395,0.5609767989037525,0.5597621313455978,0.552927376677411,0.5594219805713073,0.5622791720833121,0.5619231481050296,0.5574999919994326,0.5625359823317182,0.557543864798063,0.5618473827099685,0.5642313980668715,0.5613717634626403,0.5601299189460368,0.5632400882265771,0.5622408319296227,0.5597503395956854,0.5610750711285315,0.5632400882265771,0.5600703024534244,0.5609277789689219,0.5567101282894289,0.5592358993073812,0.5614712924327143,0.5613469308312348,0.5579972060736017,0.5645597383762487,0.5645872553267883,0.5433320363532618,0.5401370309011011,0.5421465822768942,0.5498619430352698,1.0,0.5448180934948335,0.6572284024485483,0.6377952086863041
0.5586728959914461,0.5602614799478878,0.5574233649463146,0.554855423141314,0.5504557571979433,0.5575219205728011,0.5548353237026888,0.5524128746096543,0.5567208121381623,0.5601418560082113,0.5592707043786758,0.5536337078164537,0.5623944756391793,0.5588785231259964,0.5600226916409884,0.5622663868031395,0.56038156683102,0.5599751538261449,0.5630691286118612,0.5602854601805266,0.5539638373990596,0.5511859783208841,0.5599158338878089,0.558559247825656,0.5520349563581924,0.5494977509962786,0.5501186791658579,0.5561177015581418,0.5576207931514929,0.5511681724559103,0.5613593446720057,0.5610996877613387,0.545325743355605,0.5421597119394768,0.5438492061562044,0.5493298580617848,1.0,0.5456863723652392,0.6568774355695232,0.638904223906775
0.5595739999790204,0.5608543936392043,0.5599039835112023,0.5589014553386792,0.5584347164809865,0.5590509311017615,0.5580083470264633,0.5519617647096897,0.5603334763072959,0.5605504727073325,0.5587184726990203,0.5617718008771325,0.564504776527422,0.5623559938280887,0.5629251956685902,0.5634119854619674,0.5591432768617529,0.5577862903924272,0.5636649268509734,0.5598447995028709,0.5601060585953714,0.5601776947823265,0.5621006526468721,0.5599395482422106,0.5597739275857279,0.5560549018877842,0.5613469308312348,0.5620371422305205,0.5573796636804264,0.5596209257772247,0.5617215145520507,0.5643951399296794,0.5455607562155678,0.5406935736230304,0.5434278843675329,0.5501186791658579,1.0,0.5466497351208134,0.6458908517276715,0.6447038006157749
0.5571620849336903,0.5588785231259964,0.5587412863127803,0.5575658246964109,0.5560967540089038,0.5567528860389079,0.5567528860389079,0.5506038820748894,0.5582657074095673,0.5599514122265836,0.5580306410310043,0.5588785231259964,0.5617843851376556,0.5582207943822257,0.5566461032658998,0.5609645366752231,0.5572706816663513,0.5561806303840671,0.5610750711285315,0.558935885611751,0.558855607927509,0.5590624592440468,0.5601299189460368,0.5591432768617529,0.5589129278328302,0.5540910179700074,0.5594569957556476,0.5602854601805266,0.5564442352563729,0.5563701968553675,0.5586615123223683,0.5563913324274289,0.5442907886210389,0.540321360183199,0.5434073190840235,0.5457976557743407,1.0,0.5453696658649972,0.6488034770265809,0.63935665021035
0.5582881884901839,0.5608666125067131,0.5596679228007818,0.5594103176427395,0.5582769459002715,0.5587412863127803,0.5583106859789768,0.5522463765329423,0.5602854601805266,0.5616337081484211,0.5587641167979971,0.5630036225302546,0.5648776442362391,0.5630167127908335,0.5641905954545062,0.5646147963478173,0.5592243063167041,0.5575768105296266,0.5636248529275247,0.5602494967773706,0.5581983623902974,0.5607446394018253,0.5616211845398197,0.5603214653094146,0.5600703024534244,0.5563701968553675,0.5610381826572396,0.5621515541593923,0.5573142280932054,0.5583106859789768,0.5613593446720057,0.5635448582758094,0.5456493709117186,0.5402844003719869,0.5437242506909743,0.5491795563613184,1.0,0.5465047380115718,0.6574049947531506,0.6379047248187053
0.5599870314479322,0.5611613146715236,0.5604538425897451,0.5536047504025307,0.5588098284775185,0.559797533549612,0.5588899871040668,0.5526269660692482,0.5598447995028709,0.56121070420774,0.5597621313455978,0.5581647449911925,0.5642995202863169,0.5606595421332559,0.5629774584123579,0.5638123038174175,0.5599395482422106,0.5583670016359247,0.5637184384614391,0.5615711403604263,0.5596209257772247,0.56038156683102,0.5629382531788154,0.5601537976660808,0.5601537976660808,0.5578749209166168,0.5609645366752231,0.5617592216921864,0.5584799424561555,0.5585819439978201,0.5622025387756899,0.5628209311852057,0.546550449916801,0.5401370309011011,0.5432092624286429,0.5504123298109876,1.0,0.5462847868913541,0.6563564431414082,0.644574030650456
0.5597503395956854,0.5616838529527559,0.5604779719454159,0.5526176261470223,0.5559505214216202,0.5593404322468726,0.5583331998986631,0.5496412046821167,0.558559247825656,0.5629513161366454,0.5608666125067131,0.5553112001906685,0.5650867155592018,0.5622663868031395,0.5609645366752231,0.5652409203039584,0.5603575122558868,0.5585365683373554,0.5628339452690942,0.5612973248920973,0.5579193320681876,0.5594453196246154,0.5618221684115345,0.5596914480861565,0.5599989136221291,0.5569999066133504,0.5599989136221291,0.5617340785335171,0.5585365683373554,0.5555982701292895,0.5625230915873066,0.5618095689009676,0.5444678764963288,0.5396030065120316,0.5427969852632115,0.5496158392990834,1.0,0.5447749851157586,0.6549980938031502,0.6423068863087809
