senHurst0,senHurst1,senHurst2,senHurst3,senHurst4,senHurst5,senHurst6,senHurst7,senHurst8,senHurst9,senHurst10,senHurst11,senHurst12,senHurst13,senHurst14,senHurst15,senHurst16,senHurst17,senHurst18,senHurst19,senHurst20,senHurst21,senHurst22,senHurst23,senHurst24,senHurst25,senHurst26,senHurst27,senHurst28,senHurst29,senHurst30,senHurst31,senHurst32,senHurst33,senHurst34,senHurst35,senHurst36,senHurst37,senHurst38,senHurst39,Valance,Arousal,Dominance,Liking
0.3720416913762104,0.4194252646382797,0.4040879262405148,0.3864523440319975,0.3516125439660885,0.3713346892535737,0.385339392321757,0.4160587707834482,0.2379955224176987,0.2514624672962821,0.4391631649522829,0.1782561521651006,0.18048999868213986,0.19836525589286966,0.18944084750966972,0.15757430712083925,0.44475329801378377,0.4092819121851117,0.2649996128054697,0.3687425519674986,0.27165770987183435,0.2601352721376899,0.2837686008563388,0.1946786398329891,0.3827512070578558,0.4034318736127525,0.19756828156999146,0.1580766539785822,0.5087870872851419,0.2723490670422464,0.424157029075616,0.2474227828455766,1.0603552223308277,1.0187767873214542,1.0090320939220034,0.9922851696399216,0.9985928169181054,0.9518209736620714,0.9464538027939744,,2.99,2.36,3.63,6.24
0.09117969232864943,0.09395507452524006,0.09776628270657432,0.11326775029461635,0.14468985838152246,0.11010880460944496,0.15974051450186932,0.15399672217494978,0.088553892264816,0.13521224861533304,0.18016177743062836,0.0962464041577222,0.10377286885050106,0.10232964604448123,0.16345864846043456,0.13999765821555674,0.14755234541820353,0.13452759413016674,0.20417382764018815,0.1266842406962458,0.1296050615134948,0.07739902138399565,0.11308430762638852,0.2304081736735828,0.11618524785356728,0.1190005974808407,0.1628922468654511,0.15944470668543553,0.20004345562104564,0.14760152436178253,0.14353817395307186,0.17291747477022545,0.9188373594816271,1.0429593748893498,1.0924734723971068,1.2041342755409925,1.0112377949874185,0.5970546331851059,0.7875354840035279,,2.71,2.77,3.4,7.35
0.14887562466047485,0.1886301468790811,0.21247039321965885,0.21704097962701416,0.2082413156898232,0.21655790610819345,0.22875023977657716,0.2286072136650268,0.1380002369310768,0.1886552704668544,0.2258420565063357,0.11712557309670292,0.1964976196328976,0.1894091335467766,0.15056582966464724,0.1823004094716721,0.21679872302458636,0.21774853791463786,0.13825552167955696,0.17896547214721212,0.1913458152400091,0.174393290879338,0.14078644879591526,0.13990812745518538,0.21555719557016054,0.21110921723072465,0.15838147984436496,0.1393190369560147,0.2637247393586996,0.10597779153756973,0.2263353337304684,0.15103599932332826,0.9104496952633588,0.8148069179697492,1.042302016151963,1.0024192352416652,0.9584252473235859,1.0202912473796808,0.8957525639476995,,1.95,3.12,2.87,6.18
0.32839924069121423,0.2334481752094167,0.2272440435596587,0.20229683324890774,0.1431711268614367,0.2794674251046351,0.2392459213460867,0.2021473815276856,0.16485346392364902,0.18143463790702366,0.18049254502133827,0.1745325592783029,0.1690477824680562,0.16683897028894287,0.16409672640811154,0.1927204219654805,0.17900760462850038,0.22867281004694626,0.2380077049615112,0.20114705056271734,0.29557733807494146,0.22799555974341446,0.2356843820585311,0.14528277524724922,0.229484051557185,0.2434427577658255,0.23438864336580234,0.1481076439257578,0.21957383470346575,0.17445939824624862,0.13932991505954756,0.12027427435499373,0.9619253858432462,0.9895885052877168,1.0148163894459377,0.8408666364135219,,0.8570013469944698,0.9836430414737279,,4.18,2.24,3.04,5.04
0.23677066314284684,0.311176458421917,0.2917010711371602,0.15714723365452288,0.2608602231427749,0.271980031060134,0.17886666467286916,0.2416819544932916,0.2732879665255582,0.1783872545107717,0.262049150408848,0.31890988998277303,0.22426498790228908,0.21378035443785648,0.2423680361866611,0.1907607995185044,0.3200541794861273,0.3142321715501453,0.3919575663120184,0.4123022120015299,0.13477973299917806,0.1751696861860557,0.4150238806916495,0.1650851712098068,0.21427341759127208,0.28434410484696776,0.2162821752985012,0.2328590836029561,0.278666481239894,0.2497467962249704,0.24786584198131875,0.2467727701198277,1.1196093287321072,0.887234937586463,0.9685547207849008,1.0782705783722872,,0.7883174741542747,1.0470101530614124,,3.17,8.08,2.91,5.04
0.15718729999244868,0.16483261928154674,0.17950402823128572,0.1899905945741892,0.2277599889299667,0.17723822813696535,0.19845552341230785,0.18682267476090197,0.20463266255975499,0.1509343331545229,0.26174380457592583,0.14899100797532605,0.14871518376001647,0.13983613666588068,0.1710602781854907,0.1922097066183927,0.24475263365742875,0.19419608254660106,0.15224422612136831,0.1901854240966982,0.20479525178957145,0.16428134846952974,0.1656050178838014,0.1329356970766208,0.2053011709935565,0.2099221014063872,0.20260928248085336,0.2493363697777552,0.2288979862781708,0.1771492746710289,0.22427940102166544,0.19696442230650368,1.0354698987865916,0.9864170868544472,1.0992661732252784,1.086374006668813,,0.8911778717086523,0.9672201507627816,,6.81,7.44,8.15,7.14
0.21060124089598106,0.20056940732214254,0.2198476553853765,0.21366723455357897,0.19142243508913787,0.2410496407480298,0.2301281871682208,0.16073883545390033,0.1759372321226015,0.18480978770266576,0.18118715617117415,0.19959029975046091,0.1866284908158744,0.19471898556795605,0.198744513019182,0.16046546095997669,0.2189037153604441,0.1673689543737231,0.2701348213928961,0.2342182072260215,0.17760198518126055,0.16453112886090526,0.19719907415333485,0.2032494465743003,0.17825055077962887,0.166581502010922,0.18247232298964255,0.18103805439457574,0.17992135593043193,0.1672582948950773,0.14641416264424312,0.14409346291126626,1.0381656940667208,1.0906697312177862,1.0369656199025712,1.0353067130112918,,0.6598480596303317,0.9202385356788024,,2.46,6.91,6.77,6.41
0.20705259181162972,0.20733469049122105,0.24374519666303,0.17407817013350282,0.2084991906751616,0.2569797051998937,0.1866215801058562,0.2197638545420761,0.1880396153489767,0.15476483982193615,0.2364910372107091,0.1693987614384896,0.1637592286635314,0.13160558618863294,0.1550621726866968,0.12984543405533008,0.23716126757146586,0.1872731033921248,0.14374516520280614,0.17897272800333927,0.16871735318324488,0.1324391007135217,0.1401869334840613,0.13309482547369667,0.22501292042911664,0.3033202553444945,0.18293662320662712,0.11797187019137036,0.23345242560197346,0.20633650832777303,0.17820021059712365,0.1460890372449487,0.9796983060484264,0.9737923577207386,1.0546475634539634,0.9954665397678324,0.9920039737216751,0.6116533947059836,0.8994072418309101,,7.23,7.15,6.94,8.01
0.1578070081682859,0.18794426664562647,0.17053910635581265,0.1575530399625823,0.1874606706598323,0.17942644151828255,0.2223852081358808,0.1733768102071321,0.15821189053094906,0.1863117831440165,0.17223832799443614,0.18193896306651447,0.14901051956000833,0.15630451474822876,0.16876379505769187,0.10661873660421492,0.1822738761334129,0.2147511542149572,0.1070591834209421,0.1721443880640946,0.1890517359291935,0.2201530804568104,0.13580057448896446,0.19241442547251544,0.19691386119239904,0.2291770951754528,0.12288768011705843,0.1743813196753047,0.1935668715361452,0.14442328017473965,0.18593523535649945,0.19505243470383746,0.8825717034929011,0.9664675679537644,1.0329335530653427,1.0798370092050458,,0.9856849123991289,1.0072480887489028,,7.17,8.0,8.1,6.79
0.2599315466501769,0.2642926386230441,0.2239054942261723,0.12258329043350873,0.21007387490001767,0.19738242353081267,0.2267025018777912,0.1731378369786891,0.12631031152185687,0.14339440483576385,0.2670493405025208,0.15335928302805535,0.1608642032091559,0.14056353564145982,0.1290702489749797,0.11955720464051772,0.21759430227363846,0.15341639850042313,0.14694512773178342,0.14706785425681482,0.13387849025230014,0.12267246778644475,0.14749811940390908,0.0993053910476946,0.13742977728534247,0.18612035575985564,0.09957579872736767,0.12766428635963087,0.2449657019959395,0.1211009515955826,0.19724825647078426,0.1365705430163269,0.8653898360473424,0.9965338373280004,1.0996893364139206,1.042753576607264,0.9882796459225476,0.707571837700787,1.0094990327516735,,8.26,7.91,7.19,8.13
0.12402240699636705,0.14151937757040742,0.1633032276866071,0.15458580081488565,0.2583142520925911,0.20996731749273945,0.21952755574498412,0.19845211413200006,0.1914914870314936,0.12522025213905616,0.2019602626846279,0.1839542089534688,0.1810891236620066,0.16949861092753052,0.14188421290268,0.18419046012788434,0.2112148994610863,0.1482019062026288,0.16741696150025104,0.1890381613615177,0.14856897897288462,0.17061724427916236,0.17674864504505206,0.1347194287433041,0.1538946474812734,0.1610192717024548,0.17320188391686794,0.16398957173773304,0.1885373557361072,0.15851144424688784,0.17210645095825994,0.11408089995930652,1.1044813166880378,1.123255494318067,0.9683631989705724,1.124129806999182,,0.8644185394124341,0.8709177182416229,,9.0,7.95,8.37,7.86
0.13157169566083052,0.16768717592226012,0.17026423863943452,0.15712631531981164,0.2013859967045248,0.19584133848413035,0.2195109442670343,0.19830437684602464,0.1781482096972693,0.1994270085231994,0.2371374414256999,0.2318938092451669,0.15335017273680934,0.125286845474932,0.14101827307717124,0.14914094616298856,0.20285271151079326,0.1836888467900341,0.15498706590140415,0.1688108450336611,0.15321835408686826,0.1453069289006225,0.12632660374865046,0.16399504300351736,0.2051097651975201,0.20015406664107055,0.18938831775453416,0.1660857909816004,0.2560821018129529,0.14781872847994038,0.20640985108321125,0.12967207865983946,1.0882297950140478,0.9723509315201316,1.0529771347113188,0.93929588619181,1.0166557299319643,0.7901363958422395,0.8986118957647782,,7.09,2.08,7.06,7.37
0.165231027411878,0.17408196382499658,0.2018086728363217,0.21658456375734952,0.19590300308285127,0.21025364578000366,0.17547794339712966,0.18282660833481054,0.19598076215255544,0.21439026085683208,0.19904331265973446,0.19147104943317425,0.19385777121921136,0.1571395983994673,0.16381036168004148,0.1707906570806789,0.15717005866255804,0.16881845823261313,0.24703574687585805,0.20399498899947494,0.15224178839843544,0.15824857465328926,0.2727303361480499,0.24455470459931405,0.17330511586686018,0.14791910006369288,0.18536753577163484,0.15533995641448825,0.19715058991239906,0.15797769111191262,0.1493899783484541,0.1480708909706622,0.8718724306248806,0.9512555302546756,0.9907695135496803,1.0805249986192524,,0.8993602595355749,1.0165433218736035,,8.15,3.01,7.37,7.9
0.2050969998577264,0.22455160523925652,0.2547251872994622,0.2819861235690264,0.3544128246959529,0.2757581863687911,0.2934588647347565,0.3543727639292405,0.21017797249618506,0.1171219112434759,0.34052425887074306,0.1264623603134034,0.1499780553297507,0.11441442099807528,0.12704435576010656,0.14470905420075514,0.24842494919898997,0.35325675090709885,0.20642128319546804,0.2421305435896923,0.1894895891077122,0.23869486914936336,0.15557436944725922,0.6203667486362329,0.30950588635534965,0.3063666988831968,0.1927180920887077,0.17452047938244847,0.3796615026713084,0.1371256604556369,0.2794175920514354,0.1659119550309095,1.0135541089719244,0.8845381885844323,1.0541082152706138,0.875609502674556,,1.0343019224448604,0.945035200074468,,7.04,7.09,8.01,8.22
0.17959278276844354,0.17339106168334192,0.17093372703772688,0.2127895992868216,0.19989682194968708,0.1382883960684486,0.2048654438605396,0.21706060001929456,0.2112315475578624,0.1750940630275195,0.19210670480000447,0.20397208774384565,0.17496654782578067,0.15209025752157812,0.1542055454126171,0.15355406358333262,0.2041151551949196,0.2366317066903724,0.16767234183163707,0.17105813483813814,0.12517945917562248,0.1272091204179889,0.16967122825261408,0.13901017466876014,0.13052432993670662,0.1319030065569006,0.21024187422945567,0.14866436586495654,0.18979366911732687,0.19314743559288428,0.18115145259280926,0.1414411444666218,1.0472330395389662,1.062115348574875,0.9664745386215297,1.0357918129550434,1.001285386759853,0.6334803537582477,0.9576845541303995,,8.86,7.21,8.65,7.21
0.24681090277290324,0.2891872430529098,0.2399859780241004,0.15867807809499346,0.19017387531370225,0.21449830874036924,0.2305177731548002,0.2736829464138097,0.2770806235327658,0.1475043348057747,0.2152918413809708,0.3832125789304037,0.2135429545572969,0.17594711817992273,0.12695497203650674,0.1998369517068116,0.2530823691458174,0.17637602136891728,0.3001786979582038,0.2381848986671085,0.21783144269924007,0.23548569881684125,0.2821130379045333,0.41103291156191796,0.08928695192935003,0.13627873992053408,0.1243264211512716,0.2585042232846895,0.2609163523860848,0.13616434698042085,0.2148103511592501,0.10437809597188626,1.1678749090566607,1.18521545040956,1.062386092710787,1.1314504559757923,1.0249540172495517,0.9699704301667236,0.9053297652586084,,7.28,7.27,7.41,8.24
0.2264252194426057,0.13835102771329022,0.10612506319176464,0.07680836559756088,0.1222200164566698,0.15766547318582064,0.17317033583962846,0.1029877827181782,0.1409202311826422,0.14507119440787544,0.1882814291890896,0.13125477996830412,0.14882317591364794,0.14498563910140466,0.1815473181573271,0.1214622512252002,0.13341430666708115,0.10660398506246788,0.17381529348683875,0.17311596477369565,0.18171059251870167,0.1650248115219691,0.166385414914609,0.12324870589183852,0.14044278523499698,0.15667475388495394,0.2596454711956332,0.12162256275945375,0.14416991856596265,0.1574769456019916,0.1093376416643502,0.18054936005428066,0.9312401236990516,1.0270253796013642,1.0048133207753889,1.0810574205857706,,0.8604189116959297,1.0646104833712573,,7.35,6.95,7.03,7.29
0.2179562117454831,0.2915675168010335,0.33991472538929257,0.25175389285294897,0.28709813171879595,0.2245667572110966,0.2613171774738957,0.3063610176725365,0.2497572213277092,0.20530654494922027,0.2937313281345272,0.1909961552068483,0.24272214381746696,0.21467506592604807,0.18354124879472355,0.1891975945632611,0.2582330787721984,0.23808223126644346,0.22460250421932465,0.21683283901857192,0.19477301364591074,0.2006264972687296,0.18777974539726647,0.12245400562124685,0.27080773601222546,0.32549017580265943,0.19756792129798229,0.17450593511247892,0.3357975120541877,0.182981369265834,0.2673280211277468,0.18488098274853187,1.0706532212826945,1.0533024926431032,0.999406092380632,1.0835940696508004,,0.6699232076722273,0.989477293527088,,3.88,3.35,4.01,7.87
0.15167920039758498,0.16116151381201582,0.17082428668233726,0.17982918806347686,0.16702768451411432,0.14504045117085598,0.17543923766149366,0.17839035284337765,0.2393482266538466,0.2557453107858225,0.2385130809218692,0.2116474841448512,0.2269339780771734,0.16300032295312958,0.1287661259899686,0.2096034066151655,0.15183591163613944,0.1753314523015314,0.2709135867390516,0.1974309375294023,0.1541379364012711,0.17134523302614865,0.25608244309640354,0.17227883694886614,0.159070993607854,0.14042168807349062,0.2104303323556385,0.15879580386595152,0.21438946782236154,0.19576784257147026,0.1687488666160599,0.14267131761612575,1.1023699074918274,1.0644659237020953,1.002760870763969,1.0547818590292928,1.0155271561164616,0.5483942314585071,1.165869562578406,,1.36,2.27,3.0,8.14
0.21248806268104145,0.20972329748179303,0.18971837224984855,0.2848190088125568,0.22900125497926796,0.2320308363219772,0.2352925541470758,0.2798491884130197,0.2224727508782828,0.27440398647964503,0.2384390473973088,0.2062222728401112,0.1940817660206625,0.18870694612251745,0.17475670771291238,0.12901633653391048,0.19022026485207813,0.2312142762801338,0.2352279465817739,0.2721900598515141,0.20078198356126428,0.25394561552474393,0.2604571831618953,0.19925466893491295,0.2366236086203293,0.22186633194433392,0.22402060132365328,0.18459579342092386,0.2862520457566972,0.19583144596802876,0.22080746113175426,0.19156124907047706,0.6352335685882858,1.068750671577818,1.0258215982189114,0.8738235075033466,1.0099346580242614,0.9495203980490114,0.8481631161402519,1.0178811112939985,2.08,2.99,3.22,7.33
0.1504408170415789,0.1688598265850767,0.1966391744124077,0.2497872229924623,0.3856209215954339,0.3613658836462104,0.2281621548738505,0.31287824222870825,0.18679573023512808,0.2002626183710637,0.3196644013350437,0.1551520625970195,0.2164322789249843,0.1592255520624639,0.2111134032789524,0.1950892412739919,0.3007049015504677,0.29728525815675044,0.2124654794442084,0.2514893707773537,0.1844727071948618,0.2256298672298004,0.18585513270949908,0.14902095125911832,0.3160359656526771,0.28922897097651523,0.18504317201327355,0.1729924087390647,0.35399474906061623,0.1782082393356214,0.2592985985779748,0.1730336902893072,1.2643778794540086,1.0278977831900404,0.8896013065263337,0.9354897635932152,1.0067601606061074,0.6043283283492664,1.0216347119300475,1.024839408917429,3.03,8.14,2.86,8.04
0.16032008892016736,0.18498520603000965,0.1714528260997853,0.21410569488338016,0.17545823996448756,0.16503941178484066,0.2297121580884932,0.2031920612653971,0.2693565963683569,0.24052927087398246,0.25231636425195625,0.2225920270371866,0.2364287922647967,0.1778412127033233,0.15750284633456385,0.2059892949299877,0.26472393214974754,0.21690560334954734,0.21880700709691125,0.1942654775930802,0.16873815688762964,0.18836860531420505,0.17051994251023042,0.19133809193661386,0.1998875960071658,0.19797253953670527,0.19325258061313866,0.2100983254340629,0.3017429095103417,0.19275409656597536,0.1994466117847132,0.12191382931534472,1.0715461687237275,0.9152748793392144,1.0319520397110946,1.0452245275336791,,0.9207544568725174,0.9958725973662989,,2.28,8.0,3.27,3.95
0.2476513844179842,0.2752123988049421,0.2726477286231288,0.23441330577425495,0.2377311664956093,0.2107715692208156,0.23039168344610444,0.30353172499232706,0.21320321486578986,0.19538456635851054,0.2836642228051305,0.2010623899790858,0.17283725218465135,0.18215908949764195,0.20216346064605284,0.1901221361552997,0.3241376925519782,0.2706211240820017,0.3052186416469886,0.2919572455591447,0.22101386339234136,0.20808797217188946,0.2391382884473831,0.1925964292395501,0.2273014991643996,0.2024112284598219,0.1439800188961241,0.1816377415886042,0.31496358747271963,0.13922439440694429,0.25831679353920084,0.2088430403213047,1.0627229885920817,0.9839432827579854,1.028559018762449,1.1201127456548612,0.9802621788705304,1.1038955506686592,0.9412282157159844,,3.81,3.85,4.78,5.13
0.2014731104724985,0.21061103373166665,0.1910436687349163,0.18476154108049075,0.31084456964177176,0.209499921394504,0.24928715621864786,0.2712187516827288,0.21867089739070525,0.20733914624156968,0.2023347655045827,0.19050624062203012,0.16035735918747926,0.16309871564838396,0.14573409373930385,0.12303665026116245,0.2648513082931098,0.2657984706785355,0.3286331252716529,0.29131774105153885,0.17317596087228534,0.27753273815125423,0.2890359485841782,0.24473703560072774,0.2207575476570844,0.26290348799505264,0.255457558192176,0.13490980498129354,0.27717791359077915,0.2029196769403049,0.19570876809031432,0.16313096349497044,0.996399562038662,0.9023543626432412,0.8356149507414505,1.0786569760796638,0.9221865984591958,0.7102181717709151,0.9193624159422844,,2.28,7.09,7.28,6.92
0.18341055792276406,0.21973642268356464,0.22648545429586975,0.23978695079881704,0.2716017334416356,0.259262622091255,0.27344718427711673,0.2487413201798827,0.2340048793848313,0.2400973875216135,0.2902180967317301,0.20665879002365373,0.25873455527369016,0.17563441899705393,0.1543934767074668,0.1870996263238159,0.24998202247493376,0.25187968719255577,0.178705776854482,0.19916998214185624,0.17231423654124953,0.2281956093693723,0.2967436286227533,0.151078216194181,0.21805391718128256,0.2512861570770906,0.19828023430294503,0.1945673277377271,0.29236062661707984,0.21808501933944807,0.23985293705583194,0.16509393498493236,1.0539852542637247,1.1716557256799067,1.0239501362205836,1.2051169224028273,0.9974594033328316,0.5554417432160603,0.9910736509636676,,2.06,8.15,8.05,5.18
0.07539365508042371,0.1304125258544344,0.14371002439137734,0.10143701763653702,0.12663375321390868,0.12461107553613142,0.15551241156370385,0.12855235070042614,0.13815742004399928,0.23001700473394399,0.17445486219328038,0.13783689997850798,0.12954421748138198,0.12008330297692076,0.11404630766083927,0.13147005187124458,0.1504967782138641,0.10246065727789444,0.17634429123156875,0.13994935593602675,0.13588272396621606,0.09249773351268603,0.16935780788570948,0.1914382130719843,0.13369820644506544,0.15440830199716465,0.2104241554680512,0.1558466469413366,0.17172550938322365,0.12398204763570847,0.13872533508174364,0.0903147025773907,0.9687345534832092,0.8618160612915859,1.0472052252202522,1.1018917169155673,,0.7752082726328884,1.0290482462377977,,2.9,6.92,6.5,3.87
0.23811125779932946,0.2262155986371865,0.2563528738972354,0.21417808394373897,0.18480260105115093,0.2323086843041144,0.2454326925723627,0.2698857069204045,0.2620366592991854,0.20643085756441004,0.3152777875315537,0.20300153166891133,0.1914080078849297,0.20719078007566055,0.1656618367495282,0.1661950292309384,0.2430944881337269,0.26438080911322703,0.2345477923967854,0.2083253881647741,0.2099559235750832,0.2636825531712884,0.2003709370336108,0.18845518801732072,0.24472027064862095,0.2876537780495265,0.16837548392480806,0.2272431864193616,0.30673157011979346,0.11698504527304912,0.20398572983916016,0.18432519199039216,0.8997411455378975,0.7094665192700611,1.0381178448018158,1.1482071708258532,1.0154940070483998,0.7340920010230879,1.0527841397743332,,2.31,6.88,3.1,6.77
